year,month,campaign,cpc,impressions_per_day,ctr,cvr,roi,daily_sales,cpa,rpa,monthly_profit
2172,3,A,0.08,4238412.9,0.0389,0.0141,1.03,469.47,2.86,4.51,129146.34
2172,3,B,0.13,3369193.65,0.042,0.0221,1.53,949.23,4.57,9.42,103589.42
2172,3,C,0.18,8282496.39,0.0402,0.0117,0.83,957.89,3.47,11.09,153801.45
2172,3,D,0.13,4345047.26,0.0515,0.0117,0.53,510.38,1.71,14.23,351225.5
2172,4,A,0.09,4915242.62,0.0489,0.0158,1.04,560.24,3.7,3.14,176675.89
2172,4,B,0.14,2340852.92,0.0613,0.0308,1.54,544.83,5.32,5.07,54517.14
2172,4,C,0.19,4873560.42,0.0502,0.0145,0.84,1244.8,2.19,12.76,197290.47
2172,4,D,0.15,5614346.79,0.0615,0.01,0.54,361.7,1.26,9.25,206445.14
2172,5,A,0.1,6888577.5,0.0645,0.0225,1.05,750.79,2.61,2.32,141549.96
2172,5,B,0.16,1570616.57,0.0713,0.0257,1.55,580.73,5.33,5.97,47904.96
2172,5,C,0.2,7248251.41,0.0602,0.0152,0.85,1003.99,2.63,11.88,278368.28
2172,5,D,0.18,3564247.27,0.0715,0.0064,0.55,502.27,0.79,9.12,270094.05
2172,6,A,0.11,4503735.83,0.0763,0.0152,1.069,644.11,2.74,2.45,152183.82
2172,6,B,0.17,1988076.59,0.1022,0.035,1.56,354.83,5.89,4.48,67451.3
2172,6,C,0.21,4502904.92,0.0723,0.0221,0.86,850.84,2.25,9.58,278749.61
2172,6,D,0.2,2764735.79,0.1001,0.0094,0.56,642.94,0.88,9.37,171143.36
2172,7,A,0.12,5797390.8,0.0863,0.0187,1.079,890.78,1.43,2.62,153365.46
2172,7,B,0.18,2645939.06,0.1122,0.0226,1.57,334.34,3.55,5.03,45290.4
2172,7,C,0.23,4183076.07,0.0823,0.0188,0.87,1152.02,2.13,12.01,303305.58
2172,7,D,0.24,4140954.26,0.1375,0.0055,0.57,387.69,1.0,9.51,217594.25
2172,8,A,0.13,3881698.44,0.0963,0.0119,1.089,733.26,1.78,3.04,160228.52
2172,8,B,0.21,2510154.13,0.1448,0.0315,1.58,200.22,4.46,5.36,28983.0
2172,8,C,0.26,4359847.98,0.1187,0.0208,0.88,1311.29,2.73,15.25,223738.08
2172,8,D,0.28,3886173.09,0.1784,0.0052,0.58,458.17,0.91,10.93,295999.86
2172,9,A,0.14,2534715.67,0.1063,0.0166,1.099,965.8,2.0,2.78,165698.12
2172,9,B,0.23,2946527.17,0.1548,0.0203,1.59,258.81,5.12,4.05,37454.76
2172,9,C,0.28,2841310.59,0.1563,0.0301,0.89,1942.9,1.44,16.03,219624.47
2172,9,D,0.35,2794206.04,0.1884,0.0044,0.59,479.56,0.55,11.59,433458.44
2172,10,A,0.15,2684734.16,0.1463,0.0101,1.111,900.69,1.75,2.28,106389.74
2172,10,B,0.25,3832185.01,0.1648,0.0131,1.6,365.5,4.06,3.38,32088.0
2172,10,C,0.35,4020009.85,0.1663,0.0421,0.908,1832.94,1.27,17.02,183198.44
2172,10,D,0.43,4000500.48,0.1984,0.0052,0.6,484.36,0.31,7.71,286852.24
2172,11,A,0.16,2912895.15,0.1563,0.0082,1.121,886.31,1.3,2.17,87628.24
2172,11,B,0.28,5149408.15,0.1748,0.0136,1.61,533.75,4.99,3.48,19193.67
2172,11,C,0.36,5005440.44,0.1763,0.0496,0.918,1460.03,0.73,14.03,101668.83
2172,11,D,0.44,3783487.66,0.2772,0.0058,0.61,703.25,0.39,4.28,427694.89
2172,12,A,0.17,2979562.62,0.1663,0.0067,1.131,697.28,1.68,2.71,122696.71
2172,12,B,0.31,6200068.4,0.1848,0.02,1.62,738.91,4.69,3.21,25931.44
2172,12,C,0.43,3348213.53,0.2103,0.0521,0.952,1959.85,0.58,13.53,51142.5
2172,12,D,0.48,2080391.01,0.2872,0.0066,0.62,936.52,0.47,2.24,296769.26
2173,1,A,0.06,12864993.01,0.0189,0.0082,1.01,772.03,3.76,9.8,122924.54
2173,1,B,0.11,2293178.25,0.022,0.0363,1.51,1076.61,2.13,9.47,210524.92
2173,1,C,0.16,4086998.24,0.0202,0.0208,0.81,1308.47,4.67,10.27,232187.05
2173,1,D,0.11,4104184.95,0.0298,0.0125,0.51,1248.72,9.1,13.47,212419.87
2173,2,A,0.07,14085334.74,0.0289,0.0082,1.02,859.01,2.81,11.88,88875.15
2173,2,B,0.12,2029122.33,0.032,0.0209,1.52,1360.29,1.98,5.04,311978.57
2173,2,C,0.17,4256865.67,0.0302,0.0289,0.82,1832.74,4.18,7.66,263626.67
2173,2,D,0.12,5370581.08,0.0398,0.0109,0.52,1219.89,8.53,13.86,131276.89
2173,3,A,0.08,20399367.84,0.0389,0.0104,1.03,605.49,2.44,11.7,102710.82
2173,3,B,0.13,2402875.11,0.0447,0.0206,1.53,1768.08,2.04,5.08,167704.49
2173,3,C,0.18,3779303.3,0.0402,0.016,0.83,1077.0,2.15,5.5,394483.36
2173,3,D,0.13,4165295.01,0.0498,0.0149,0.53,953.25,9.12,8.7,96204.17
2173,4,A,0.09,14038419.09,0.0489,0.0052,1.04,636.59,1.95,10.02,138371.52
2173,4,B,0.14,3595992.21,0.0547,0.0256,1.542,1675.63,2.11,5.67,91443.61
2173,4,C,0.19,3612472.61,0.0528,0.0099,0.84,1145.42,2.56,6.82,370495.8
2173,4,D,0.16,4576129.98,0.0598,0.0164,0.54,744.66,5.29,9.96,119340.64
2173,5,A,0.1,10381275.98,0.0589,0.0028,1.05,756.07,1.06,10.45,131667.55
2173,5,B,0.15,4805719.64,0.0749,0.0221,1.556,2190.27,1.89,3.56,130727.5
2173,5,C,0.21,2906871.82,0.0781,0.0099,0.85,1632.41,3.18,6.83,455735.08
2173,5,D,0.17,3789307.93,0.0698,0.0094,0.55,753.63,5.76,5.54,151420.02
2173,6,A,0.12,14526297.89,0.0689,0.0041,1.06,1041.4,1.36,11.24,107694.69
2173,6,B,0.16,6486604.92,0.0849,0.0132,1.566,1581.85,2.39,3.41,176376.94
2173,6,C,0.22,2856094.15,0.0881,0.0117,0.86,921.16,3.56,6.71,261078.98
2173,6,D,0.2,2898309.61,0.0798,0.0048,0.56,824.99,5.97,6.06,162652.93
2173,7,A,0.13,11789215.45,0.0888,0.0055,1.07,972.73,1.52,11.02,91319.18
2173,7,B,0.17,8560527.6,0.0949,0.0133,1.576,1401.84,1.88,2.41,113637.48
2173,7,C,0.24,2462706.77,0.0996,0.0158,0.87,516.62,3.65,8.04,305715.43
2173,7,D,0.23,2355262.25,0.1008,0.0051,0.57,505.34,5.26,6.65,107902.57
2173,8,A,0.14,11360504.65,0.0988,0.0044,1.08,543.61,0.86,9.55,86734.9
2173,8,B,0.2,11660830.09,0.1182,0.0094,1.588,1867.96,1.05,2.9,88135.26
2173,8,C,0.25,3284235.1,0.1424,0.0177,0.88,510.48,3.43,5.86,250051.56
2173,8,D,0.26,1428758.12,0.1282,0.0028,0.58,661.85,4.04,3.91,111462.03
2173,9,A,0.15,12909633.06,0.1088,0.0041,1.096,689.52,0.64,4.95,99448.81
2173,9,B,0.21,17214373.39,0.1282,0.0128,1.598,1629.74,1.09,1.72,119404.79
2173,9,C,0.29,3818509.0,0.1524,0.0121,0.89,399.11,3.14,4.03,274316.55
2173,9,D,0.27,1841639.22,0.1745,0.0027,0.6,562.68,4.99,4.75,86001.81
2173,10,A,0.16,18041887.65,0.1188,0.0059,1.106,527.78,0.52,5.71,119197.71
2173,10,B,0.22,21596081.76,0.1531,0.0155,1.633,1867.37,0.55,2.0,130965.45
2173,10,C,0.34,3663098.99,0.1624,0.0102,0.923,308.52,1.72,4.53,242018.86
2173,10,D,0.34,2655081.94,0.1868,0.004,0.61,805.25,6.47,4.02,55103.37
2173,11,A,0.17,21967935.83,0.1288,0.0058,1.133,587.19,0.34,3.23,62387.43
2173,11,B,0.29,22776748.86,0.1631,0.0142,1.643,1951.84,0.45,2.37,81645.25
2173,11,C,0.42,4843544.26,0.2396,0.015,0.933,381.85,1.1,5.34,173223.54
2173,11,D,0.35,1533223.18,0.1968,0.0055,0.632,1079.39,7.86,4.05,73875.88
2173,12,A,0.18,30290980.63,0.1388,0.0086,1.151,540.93,0.4,3.85,90836.27
2173,12,B,0.33,23627943.31,0.1731,0.0174,1.653,1906.19,0.56,2.5,121284.24
2173,12,C,0.43,2969471.23,0.3494,0.0196,0.943,523.25,0.72,4.89,136145.72
2173,12,D,0.43,2003139.6,0.2068,0.0069,0.642,1537.43,9.47,2.89,47080.94
2174,1,A,0.06,14072047.57,0.0189,0.0071,1.01,1100.15,3.73,13.65,112737.71
2174,1,B,0.11,4268278.45,0.022,0.0152,1.51,1320.57,2.21,9.41,82660.38
2174,1,C,0.16,9668422.17,0.0202,0.0147,0.81,733.38,10.39,9.83,127982.78
2174,1,D,0.11,2630169.49,0.0298,0.0089,0.51,1098.58,8.38,12.78,205638.27
2174,2,A,0.07,19414245.1,0.0289,0.004,1.02,1090.54,2.66,15.07,138844.78
2174,2,B,0.12,4331228.86,0.032,0.0129,1.52,898.07,1.28,9.23,99301.66
2174,2,C,0.17,12447077.5,0.0302,0.0074,0.82,507.81,8.4,11.0,73118.84
2174,2,D,0.12,3794070.92,0.0398,0.0092,0.52,1213.92,8.27,9.55,111965.46
2174,3,A,0.08,19791060.74,0.0389,0.0038,1.03,620.46,1.4,19.55,144215.16
2174,3,B,0.13,6350613.1,0.042,0.0088,1.53,675.79,1.1,9.06,63569.37
2174,3,C,0.18,9358215.7,0.041,0.0075,0.83,291.96,10.14,8.64,57292.25
2174,3,D,0.13,3133572.02,0.0498,0.0085,0.53,1449.08,7.7,5.77,130688.53
2174,4,A,0.09,22222903.32,0.0489,0.0041,1.04,593.42,1.18,20.06,100649.65
2174,4,B,0.14,3389965.96,0.052,0.0116,1.54,555.75,0.63,8.15,80018.39
2174,4,C,0.19,14033411.66,0.0564,0.0044,0.84,279.63,12.26,7.26,67745.25
2174,4,D,0.14,3892592.47,0.0598,0.0113,0.54,1870.02,7.16,6.77,105858.36
2174,5,A,0.1,17044537.55,0.0705,0.004,1.05,881.65,0.71,10.62,136895.47
2174,5,B,0.15,4153282.37,0.062,0.0135,1.55,792.85,0.59,5.22,50888.51
2174,5,C,0.2,8013698.34,0.0664,0.0049,0.85,232.65,15.18,3.86,43090.84
2174,5,D,0.15,4710601.46,0.0698,0.0069,0.55,1372.63,4.27,4.85,91484.27
2174,6,A,0.11,14392015.35,0.0805,0.0026,1.06,955.18,0.47,10.27,174982.38
2174,6,B,0.16,2230657.1,0.072,0.0115,1.56,1108.93,0.5,4.86,41148.12
2174,6,C,0.21,4353862.03,0.0764,0.0054,0.86,232.51,18.47,2.95,27194.28
2174,6,D,0.19,4338192.12,0.0971,0.0055,0.56,1438.04,4.01,5.36,62122.28
2174,7,A,0.12,7993338.73,0.0905,0.0035,1.07,725.5,0.38,8.28,194192.51
2174,7,B,0.17,2827854.11,0.0968,0.0155,1.571,736.48,0.33,2.61,26349.17
2174,7,C,0.22,3795972.4,0.0864,0.0076,0.87,148.3,15.01,1.58,27150.4
2174,7,D,0.23,6455538.67,0.1071,0.0034,0.57,1210.26,4.48,3.48,66120.99
2174,8,A,0.13,5639061.63,0.1005,0.0019,1.08,494.85,0.47,8.37,108249.23
2174,8,B,0.21,2126540.06,0.1068,0.0084,1.581,896.87,0.38,2.78,35937.84
2174,8,C,0.25,3344127.86,0.0964,0.0051,0.88,98.56,9.65,0.81,19310.88
2174,8,D,0.24,8390051.81,0.1322,0.0029,0.582,742.43,3.32,4.51,49658.17
2174,9,A,0.17,7788392.83,0.1105,0.0011,1.09,470.14,0.37,4.2,136131.35
2174,9,B,0.22,2024261.8,0.1178,0.0126,1.591,627.62,0.42,2.28,48259.78
2174,9,C,0.29,3702385.48,0.1249,0.0063,0.89,101.38,6.21,0.85,15933.83
2174,9,D,0.28,10329912.96,0.1422,0.0042,0.592,792.02,3.26,4.96,70214.76
2174,10,A,0.18,8791789.42,0.1205,0.0016,1.109,606.21,0.45,2.48,78250.01
2174,10,B,0.23,1925639.0,0.1278,0.01,1.601,691.11,0.33,2.37,71414.91
2174,10,C,0.3,3458733.59,0.1349,0.0042,0.9,85.45,7.18,0.46,16571.59
2174,10,D,0.32,9562348.05,0.1522,0.0049,0.613,1089.36,2.22,4.08,60124.01
2174,11,A,0.23,7999155.7,0.1305,0.0018,1.119,305.55,0.42,3.05,77734.66
2174,11,B,0.24,2862054.24,0.1428,0.0073,1.617,893.31,0.39,1.61,89721.58
2174,11,C,0.33,1945350.96,0.1449,0.0061,0.91,88.5,7.64,0.55,17783.9
2174,11,D,0.37,13341864.82,0.1889,0.0043,0.623,1219.11,1.45,3.11,76507.71
2174,12,A,0.27,6651051.11,0.1585,0.0023,1.129,392.78,0.27,2.95,70921.83
2174,12,B,0.25,3056698.77,0.2005,0.0039,1.633,604.34,0.41,1.23,80873.56
2174,12,C,0.34,2805777.0,0.1551,0.0088,0.938,124.0,7.55,0.55,10702.89
2174,12,D,0.42,13419390.2,0.1989,0.005,0.663,1222.72,0.94,2.92,67348.54
2175,1,A,0.06,14752573.4,0.0189,0.0047,1.01,971.0,5.73,8.62,86700.21
2175,1,B,0.11,3171148.56,0.022,0.0205,1.51,591.38,2.05,8.46,101573.03
2175,1,C,0.16,7808016.61,0.0202,0.018,0.81,875.45,9.95,20.04,208001.17
2175,1,D,0.11,4550602.31,0.0298,0.0164,0.51,662.9,5.03,11.65,220717.96
2175,2,A,0.07,8780436.65,0.0289,0.0061,1.02,1356.58,6.64,10.79,46972.47
2175,2,B,0.12,1753281.84,0.032,0.0277,1.52,479.1,1.62,6.05,110367.46
2175,2,C,0.17,7517618.99,0.0302,0.0103,0.82,1074.42,7.52,17.42,196569.27
2175,2,D,0.12,2572027.05,0.0398,0.0189,0.52,868.11,2.96,14.98,191772.27
2175,3,A,0.08,12256462.53,0.0403,0.0092,1.03,1777.08,8.06,10.75,27870.28
2175,3,B,0.13,1135325.18,0.042,0.0362,1.53,350.45,1.86,4.16,115284.22
2175,3,C,0.18,9370281.71,0.0402,0.0108,0.83,1465.4,6.45,14.72,197887.55
2175,3,D,0.13,3005278.86,0.0534,0.0206,0.53,438.31,3.04,15.99,190466.79
2175,4,A,0.09,17834985.31,0.0503,0.0092,1.04,2418.51,6.72,9.36,27578.7
2175,4,B,0.14,1199690.54,0.052,0.0222,1.54,254.51,0.99,4.93,68280.65
2175,4,C,0.19,13004818.2,0.0502,0.0072,0.84,1383.86,7.47,16.65,256626.28
2175,4,D,0.14,3582330.79,0.0634,0.0166,0.54,222.66,1.9,20.49,117246.4
2175,5,A,0.11,13567559.49,0.0603,0.0137,1.05,2562.09,6.92,11.61,27626.91
2175,5,B,0.15,1029699.14,0.062,0.0112,1.556,159.86,1.07,4.81,41703.16
2175,5,C,0.2,8304931.45,0.0671,0.0088,0.85,1683.65,5.2,13.89,320398.81
2175,5,D,0.16,5302669.44,0.0734,0.0231,0.55,329.76,1.13,21.76,90611.54
2175,6,A,0.14,13199096.08,0.0703,0.0168,1.063,1694.53,6.2,8.65,23038.47
2175,6,B,0.16,841131.07,0.072,0.0126,1.566,85.85,0.8,3.98,22950.35
2175,6,C,0.21,8196592.83,0.0771,0.0063,0.86,2355.82,6.04,14.55,205510.02
2175,6,D,0.17,5602385.18,0.0834,0.0119,0.562,416.43,0.99,20.57,63473.11
2175,7,A,0.15,7041438.25,0.0803,0.0249,1.076,1204.62,7.18,11.18,12840.33
2175,7,B,0.19,582636.46,0.082,0.014,1.576,53.61,0.76,5.13,16061.16
2175,7,C,0.22,6964480.67,0.0919,0.0078,0.882,3283.13,6.02,17.32,105834.78
2175,7,D,0.18,7705570.61,0.0934,0.0081,0.581,305.98,1.02,12.46,48850.26
2175,8,A,0.16,6480054.94,0.0903,0.0261,1.087,1769.63,5.97,10.18,9587.14
2175,8,B,0.2,596568.81,0.1029,0.0072,1.586,36.23,0.51,3.99,17260.72
2175,8,C,0.23,9165359.11,0.1019,0.0094,0.907,4452.46,3.63,10.24,158687.02
2175,8,D,0.19,7313806.35,0.1034,0.0067,0.591,175.84,1.21,14.65,40712.62
2175,9,A,0.19,7552436.27,0.1003,0.0205,1.11,1466.73,5.76,6.78,6532.5
2175,9,B,0.23,615461.95,0.1129,0.0098,1.596,32.02,0.61,3.96,23198.27
2175,9,C,0.24,6550898.39,0.1119,0.0061,0.917,5637.35,3.54,9.43,109006.36
2175,9,D,0.22,6540728.9,0.1134,0.0085,0.603,149.83,1.34,7.91,50524.91
2175,10,A,0.2,8399779.75,0.1329,0.0196,1.12,1575.8,6.99,4.53,3723.43
2175,10,B,0.24,859358.21,0.1229,0.0084,1.615,16.36,0.36,2.06,19297.72
2175,10,C,0.25,8478855.8,0.1435,0.0036,0.927,4858.98,2.22,9.44,55788.47
2175,10,D,0.23,3942858.13,0.1234,0.0045,0.613,125.78,1.01,6.85,67134.09
2175,11,A,0.21,8012597.56,0.1602,0.0271,1.13,1535.89,3.97,5.83,3172.43
2175,11,B,0.3,734105.43,0.1329,0.0094,1.625,21.15,0.45,2.61,12913.92
2175,11,C,0.26,6925609.28,0.1535,0.0024,0.937,4069.43,2.28,8.8,77052.64
2175,11,D,0.24,4936655.93,0.1334,0.0027,0.623,146.58,0.58,4.13,56790.11
2175,12,A,0.22,7830313.35,0.1702,0.0369,1.176,2121.9,2.33,3.99,2070.61
2175,12,B,0.31,743436.56,0.1429,0.0058,1.635,31.3,0.41,2.03,8200.34
2175,12,C,0.27,7120809.73,0.1796,0.0033,0.96,2193.38,2.33,11.32,45544.62
2175,12,D,0.25,7257621.2,0.1434,0.0018,0.633,138.24,0.53,4.1,54261.37
2176,1,A,0.06,15525658.8,0.0189,0.0088,1.01,1396.84,3.48,13.9,175616.92
2176,1,B,0.11,3334828.65,0.022,0.0227,1.51,1272.01,4.97,9.48,161830.69
2176,1,C,0.16,7756693.64,0.0202,0.0203,0.81,1123.63,10.99,12.13,183145.73
2176,1,D,0.11,3650610.11,0.0298,0.0122,0.51,699.84,7.1,8.96,225335.01
2176,2,A,0.07,9060394.67,0.0289,0.0128,1.02,1133.14,3.93,15.36,140462.56
2176,2,B,0.12,3474074.03,0.0326,0.0223,1.52,1107.49,4.96,5.68,161562.14
2176,2,C,0.17,10392011.02,0.0302,0.0166,0.82,1511.21,9.36,13.67,144755.32
2176,2,D,0.12,3568993.91,0.0398,0.0129,0.52,822.89,6.83,8.72,131947.0
2176,3,A,0.08,7877836.62,0.0389,0.0184,1.03,733.24,2.41,7.87,189627.6
2176,3,B,0.13,2584964.44,0.0426,0.0326,1.53,731.65,5.45,4.63,110326.81
2176,3,C,0.18,9999279.27,0.0402,0.0215,0.83,2042.84,11.46,7.09,132804.79
2176,3,D,0.13,3139414.24,0.0498,0.0159,0.53,1015.76,8.76,8.22,182179.58
2176,4,A,0.09,10420861.83,0.0582,0.0154,1.04,991.71,2.82,5.29,128240.36
2176,4,B,0.14,3434851.58,0.0526,0.0291,1.54,985.52,3.08,5.08,165040.37
2176,4,C,0.19,8687632.59,0.0502,0.0247,0.84,1715.58,7.49,5.15,132211.43
2176,4,D,0.14,2700160.65,0.0598,0.0186,0.54,1016.17,4.46,5.37,257169.21
2176,5,A,0.11,11005628.17,0.0682,0.0185,1.05,921.63,2.4,4.0,76047.45
2176,5,B,0.16,2372094.44,0.0626,0.0183,1.551,986.43,2.22,5.5,117740.3
2176,5,C,0.2,4491645.71,0.0602,0.0352,0.85,1022.84,7.06,4.77,114836.66
2176,5,D,0.15,2142742.03,0.0884,0.0206,0.55,1458.28,5.66,4.34,347184.22
2176,6,A,0.12,5938424.59,0.0782,0.0192,1.06,694.14,2.87,2.94,46906.53
2176,6,B,0.18,3378593.2,0.0726,0.0272,1.561,771.63,1.59,6.05,60824.01
2176,6,C,0.21,4180331.95,0.0752,0.0464,0.86,1209.27,5.92,3.02,86889.24
2176,6,D,0.16,1728752.58,0.0984,0.0203,0.56,1334.5,6.8,4.4,407958.98
2176,7,A,0.15,8139583.89,0.0915,0.0262,1.07,368.61,1.96,3.35,39642.99
2176,7,B,0.19,4400030.31,0.0826,0.0146,1.571,604.03,1.14,5.05,47069.62
2176,7,C,0.22,5117163.55,0.0852,0.0263,0.87,1512.14,3.65,2.91,100748.27
2176,7,D,0.17,1230099.01,0.1429,0.0234,0.578,776.55,6.48,2.78,580885.79
2176,8,A,0.16,11596846.37,0.1015,0.0339,1.08,289.25,1.55,3.65,55399.17
2176,8,B,0.2,5069786.26,0.0926,0.0193,1.581,824.52,0.63,5.93,54427.36
2176,8,C,0.23,3235285.41,0.1093,0.0259,0.88,2214.05,2.43,2.66,65716.15
2176,8,D,0.18,1580859.79,0.1853,0.0347,0.588,1032.22,5.42,1.84,449880.48
2176,9,A,0.17,11931600.73,0.1212,0.0504,1.093,194.17,1.08,4.55,47761.89
2176,9,B,0.21,7322196.5,0.1252,0.0272,1.591,998.96,0.38,6.73,67427.0
2176,9,C,0.27,3782406.09,0.1193,0.0306,0.895,1668.8,1.45,1.74,36689.28
2176,9,D,0.19,2219529.59,0.2577,0.0277,0.64,847.78,2.99,2.38,525796.36
2176,10,A,0.18,17778985.76,0.1312,0.0559,1.112,165.7,0.82,4.52,37596.86
2176,10,B,0.22,10550621.29,0.1352,0.0406,1.616,847.9,0.38,7.32,35689.9
2176,10,C,0.28,4482821.3,0.1293,0.0455,0.905,1527.17,1.19,1.17,33152.05
2176,10,D,0.2,1511621.54,0.2677,0.0163,0.65,956.18,2.9,3.04,416902.16
2176,11,A,0.19,17075624.54,0.1907,0.0709,1.138,165.32,0.9,2.94,29256.94
2176,11,B,0.23,7402523.93,0.1864,0.0476,1.647,1009.97,0.28,4.3,33198.79
2176,11,C,0.32,6175606.22,0.1893,0.0574,0.915,1021.59,1.04,0.75,41914.93
2176,11,D,0.21,1156725.52,0.3359,0.0188,0.66,800.22,3.17,2.32,609338.54
2176,12,A,0.28,14541796.15,0.2007,0.0783,1.148,150.46,0.74,3.12,35378.22
2176,12,B,0.24,7823127.59,0.1964,0.0685,1.699,897.33,0.23,2.47,32115.69
2176,12,C,0.33,6792124.45,0.1993,0.0847,0.925,802.58,0.55,0.56,32721.0
2176,12,D,0.22,1196682.63,0.4522,0.0207,0.67,1151.86,1.89,2.14,651001.05
2177,1,A,0.06,11037176.8,0.0189,0.0083,1.01,705.32,6.98,8.77,224278.96
2177,1,B,0.11,2299833.85,0.022,0.0183,1.51,1155.43,4.08,9.37,177377.88
2177,1,C,0.16,8828300.01,0.0202,0.0192,0.81,1263.66,7.19,20.46,321857.46
2177,1,D,0.11,2224272.31,0.0298,0.0079,0.51,512.78,8.49,16.6,151267.56
2177,2,A,0.07,13734461.56,0.0289,0.0054,1.02,524.36,3.8,9.15,303518.33
2177,2,B,0.12,2389723.08,0.032,0.0124,1.52,1202.66,4.54,5.12,205152.34
2177,2,C,0.17,12777033.8,0.0302,0.012,0.82,1594.18,4.87,14.02,229616.98
2177,2,D,0.12,3057377.65,0.0398,0.0048,0.52,440.35,8.25,15.78,205965.04
2177,3,A,0.08,14823371.02,0.0389,0.0045,1.03,375.87,4.22,6.96,434260.94
2177,3,B,0.13,3045225.18,0.042,0.0169,1.53,1111.67,3.87,5.59,273711.98
2177,3,C,0.18,13397855.25,0.0402,0.0089,0.83,983.32,5.14,9.15,301313.71
2177,3,D,0.13,2895875.7,0.0498,0.0033,0.53,576.14,7.14,19.84,293616.87
2177,4,A,0.1,12274537.08,0.0489,0.0034,1.04,376.07,4.16,4.34,414222.35
2177,4,B,0.14,4191669.59,0.052,0.0246,1.54,1562.94,2.99,3.89,158321.65
2177,4,C,0.2,11243175.88,0.0581,0.006,0.84,1019.9,5.34,9.0,189063.41
2177,4,D,0.14,2117297.7,0.0598,0.0028,0.54,823.21,8.89,19.06,439616.19
2177,5,A,0.11,7163110.19,0.0589,0.0024,1.05,245.55,2.41,4.62,555828.8
2177,5,B,0.15,2218640.81,0.0765,0.0171,1.55,1001.32,3.17,2.57,201652.16
2177,5,C,0.21,9136756.88,0.0681,0.0058,0.85,642.23,6.34,7.24,94601.45
2177,5,D,0.15,2377477.74,0.0698,0.0026,0.55,1023.72,10.83,10.41,356509.29
2177,6,A,0.13,9539728.02,0.0742,0.0036,1.06,208.77,1.4,5.2,388450.82
2177,6,B,0.17,1651388.15,0.0867,0.0197,1.56,1062.88,4.02,2.17,257400.64
2177,6,C,0.23,8196293.46,0.0834,0.0084,0.86,681.16,5.26,8.75,125146.16
2177,6,D,0.16,2362239.9,0.0798,0.0022,0.56,1049.74,9.28,9.39,511699.77
2177,7,A,0.14,10443295.72,0.0842,0.0035,1.07,128.81,0.97,4.69,263542.33
2177,7,B,0.22,2249729.98,0.1189,0.0187,1.57,1116.4,3.66,1.89,326060.23
2177,7,C,0.24,4222738.59,0.1212,0.0093,0.87,559.69,5.64,10.29,97622.95
2177,7,D,0.17,2021034.74,0.0904,0.0032,0.57,1022.24,9.89,8.15,680934.46
2177,8,A,0.15,13900580.13,0.0942,0.0035,1.08,69.49,1.15,4.45,168402.81
2177,8,B,0.23,3125679.09,0.1289,0.0098,1.58,1641.89,1.95,1.03,413217.25
2177,8,C,0.25,6043306.69,0.1593,0.0082,0.88,325.03,6.39,6.67,107483.05
2177,8,D,0.18,2588392.0,0.1004,0.0022,0.583,812.3,5.58,10.48,1015127.59
2177,9,A,0.18,10566707.18,0.1341,0.0044,1.09,95.85,1.12,4.15,123201.99
2177,9,B,0.24,2644083.16,0.1452,0.0054,1.6,1028.56,2.28,1.13,240051.66
2177,9,C,0.31,6507377.66,0.215,0.008,0.916,203.0,5.59,8.28,124886.9
2177,9,D,0.22,1428242.65,0.1104,0.003,0.593,758.56,5.06,12.85,1291937.77
2177,10,A,0.19,15647349.83,0.1737,0.0043,1.1,98.35,0.61,5.14,69962.45
2177,10,B,0.29,2386943.27,0.1929,0.0061,1.61,883.49,2.46,1.1,138031.85
2177,10,C,0.32,7317451.58,0.2945,0.0046,0.951,191.14,3.49,6.17,124284.07
2177,10,D,0.23,796955.64,0.1204,0.0037,0.622,1115.6,6.39,11.33,756770.3
2177,11,A,0.24,20368123.56,0.1837,0.0063,1.11,140.15,0.36,5.22,88538.42
2177,11,B,0.32,3165205.19,0.2851,0.0042,1.666,492.64,2.66,0.92,160798.31
2177,11,C,0.33,4883920.93,0.3045,0.0056,0.961,100.49,1.75,7.09,125514.39
2177,11,D,0.24,569516.5,0.1732,0.0042,0.632,1114.17,7.16,6.97,766197.32
2177,12,A,0.25,18598725.45,0.1937,0.0063,1.159,166.09,0.38,3.53,86606.31
2177,12,B,0.42,4238682.85,0.2951,0.0041,1.741,458.11,1.6,0.61,219856.68
2177,12,C,0.34,6186743.65,0.3145,0.007,0.971,128.37,1.36,7.92,182794.13
2177,12,D,0.32,387361.11,0.1832,0.0043,0.642,862.51,5.65,8.63,504958.27
2178,1,A,0.06,15018927.49,0.0189,0.0053,1.01,1102.49,4.68,7.12,108893.33
2178,1,B,0.11,2113201.93,0.022,0.0206,1.51,909.05,4.31,6.05,157609.15
2178,1,C,0.16,7093167.69,0.0202,0.015,0.81,601.0,10.23,13.13,333423.24
2178,1,D,0.11,5037324.07,0.0298,0.0164,0.51,1458.39,7.12,9.08,176143.37
2178,2,A,0.07,7964984.76,0.0289,0.004,1.02,860.96,4.82,7.87,111903.64
2178,2,B,0.12,2343995.48,0.032,0.0237,1.52,752.71,5.4,3.39,107678.94
2178,2,C,0.17,9251598.5,0.0302,0.022,0.82,482.91,10.33,13.68,265614.84
2178,2,D,0.12,4432058.22,0.0398,0.0106,0.52,864.44,5.71,8.31,89102.55
2178,3,A,0.08,7110479.15,0.0389,0.0023,1.03,1206.43,6.05,4.68,121587.66
